,AG_S000,AG_S001,AG_S002,AG_S003,AG_S004,AG_S005,AG_S006,AG_S007,AG_S008,AG_S009,AG_S010,AG_S011,AG_S012,AG_S013,AG_S014,AG_S015,AG_S016,AG_S017,AG_S018,AG_S019,AG_S020,AG_S021,AG_S022,AG_S023,AG_S024,AG_S025,AG_S026,AG_S027,AG_S028,AG_S029
Klebsiella_OTU4,0.0006217269662115307,0.0032331584247628133,8.477090662484635e-05,0.0017187193085837753,0.005003738425260252,0.004275522632926495,0.0022144662414249608,0.000874375746161995,0.0018241321959332581,0.007701051435066781,0.0006817296455005844,3.464403256539061e-05,0.005024574337370546,0.02318893783651493,0.0008456815089899621,0.0005977966921916365,0.0006685733387809679,0.004492735151669641,9.638244554391827e-05,0.0030940418405291095,0.002406516105146242,0.0,0.00523713964074201,0.002725005784210391,0.0032819634703196345,0.0,0.013119112292666012,0.0023453392365681463,0.0006834923929828114,0.0006341824331466019
Klebsiella_OTU5,0.005619455271527296,0.0029416441405628875,0.0002543127198745391,0.0011785503830288745,0.00046011387818485074,0.0010937383479579408,0.004284510771452641,6.725967278169192e-05,0.0007332296081692508,0.000625177607274794,0.0009252045188936502,0.0009007448467001559,0.0004607688256977356,0.0149290259422418,0.0008824502702503953,0.00022773207321586154,0.004531441518404338,0.0027721131786897783,0.0009638244554391826,0.006557097845524993,0.0029001604344070096,0.0003680738412752343,0.000881014145171553,0.0002313684156405049,0.0002497146118721461,0.005517982274092341,0.006386175807663411,0.005576163695105899,0.0020504771789484344,0.001004122185815453
Sutterella_OTU0,0.00011956287811760205,7.950389569088885e-05,0.001907345399059043,0.004174032606560597,0.005521366538218209,0.002784061249347486,0.004741846190877362,0.0029426106841990212,0.0024679435592038198,0.0030974708724069338,0.0033599532528243085,0.00017322016282695306,0.0,0.0003365149290259422,0.002647350810751186,0.003444447607389906,0.0013000037142963266,0.0011470813153199083,0.0015099916468547196,8.515711487694797e-05,0.000822740548767946,0.0004247005860868088,0.0,0.0004884444330188436,0.0,0.00043948531386576165,0.03152632491475467,9.572813210482231e-05,0.00043034706224843685,0.0012859810449917205
Sutterella_OTU1,0.003132547406681174,0.0005830285683998516,0.00021192726656211588,0.0003928501276762915,0.0017254270431931902,0.008078749161052971,0.002503309664219521,0.0006053370550352273,0.002289107069406442,0.0013924410343847684,0.0033112582781456954,0.0,0.0002632964718272775,0.009177679882525698,0.0034194947972202815,0.0005977966921916365,0.003677153363295324,0.00015931684934998726,0.001702756537942556,0.0007096426239745664,0.00014397959603439054,0.0007644610549562558,0.0023983162840781167,0.001285380086891694,0.00014269406392694063,0.0006348121200283224,0.0,0.00476247457221491,0.0009619522567906235,0.0
Sutterella_OTU2,0.000526076663717449,0.006386812953834738,0.0017378035858093503,0.0030936947554507954,0.0012077989302352332,0.00012428844863158418,0.0007221085569864003,0.0038338013485564393,0.003004453028595955,0.001562944018186985,0.0030677834047526296,0.0009353888792655465,0.009522555731086537,0.0,0.0006250689414273634,0.001024794329471377,0.001894291126546076,0.006340810604129493,0.0,0.01121235345879815,0.0,0.0016138622271298735,0.0013459938329009838,0.00025707601737833875,0.002247431506849315,0.0009033864785018433,0.02268392764260533,0.00014359219815723346,0.00017720173151406223,0.0
Sutterella_OTU3,0.0013869293861641838,0.004584724651507924,0.0,0.0018169318405028482,0.0008914706389831483,0.0021874766959158816,0.00012035142616440005,0.0012274890282658775,0.010658654791923744,0.00017050298380221653,0.0012173743669653292,0.0062705698943357,0.0004168860803931894,0.006638521781693588,0.0031621134683972496,0.00019926556406387884,0.0003714296326560933,0.001975528931939842,0.0003534023003277003,0.0006812569190155838,4.11370274383973e-05,0.0005379540757099578,0.0011991581420390583,0.005604257178847785,0.0026041666666666665,0.00017091095539224064,0.004450095359186269,0.0026325236328826134,2.531453307343746e-05,0.0006165662544480851
Sutterella_OTU4,0.000932590449317296,0.002173106482217629,0.0024583562921205444,0.006285602042820664,0.01351584517167999,0.00037286534589475257,0.0011553736911782404,0.0011602293554841855,0.0026825473469606737,0.0035805626598465474,0.0021912738605375927,3.464403256539061e-05,0.003488678251711427,0.010829662261380322,0.00029415009008346507,0.002875117424350252,0.0007428592653121866,0.0041103747132296715,0.0,0.0032075846603650403,0.00030852770578797977,0.0008210877997678304,0.0004405070725857765,0.0011825496799403583,0.0025684931506849314,0.0,0.01788707160607987,0.0034701447887998086,0.0,0.000933657471021386
Sutterella_OTU5,0.0005739018149644898,0.005326761011289553,0.0012291781460602722,0.0008348065213121195,0.0003450854086386381,9.943075890526734e-05,0.005632446744493922,0.00011770442736796085,0.0003397893306150187,0.0036658141517476556,0.004333852746396572,0.00041572839078468735,0.003686150605581885,0.002233235438081253,0.0,0.0005693301830396538,0.00033428666939048395,0.0037598776446596993,0.0003534023003277003,0.0005677140991796531,0.0018717347484470772,0.0006228941929273195,0.000783123684596936,0.0005912748399701792,0.0025684931506849314,0.005737724931025222,0.0009535918626827717,0.0014359219815723346,0.002126420778168747,0.0001937779656836839
Akkermansia_OTU0,0.0004304263612233674,0.003206657126199184,0.004450472597804433,0.0028481634256531134,0.0,0.0019140421089263965,2.407028523288001e-05,0.0016983067377377209,0.017633277894021495,0.006734867860187553,0.0015095442150370082,0.0003117962930885155,0.00039494470774091627,0.004741801272638277,0.0009192190315108284,0.0027897178968943038,0.002488578538795825,0.004938822329849605,0.0,0.0008515711487694797,0.0036817639557365583,8.494011721736176e-05,0.0074886202339582006,0.004216046685004756,0.008561643835616438,0.03860146006787606,0.00011558689244639658,0.00014359219815723346,0.007442472723590613,0.03553183243490822
Akkermansia_OTU1,0.011023697362442908,0.0,0.00440808714449201,0.0047633077980750345,0.00043135676079829755,0.0021874766959158816,0.0006258274160548802,0.00036992820029930557,0.007993991093942807,0.0002557544757033248,0.0001460849240358395,0.0017322016282695306,0.0034009127611023347,0.004435878609887421,0.00033091885134389824,0.0019926556406387884,0.0026000074285926532,0.0362923782819271,0.004979759686435777,2.8385704958982655e-05,0.0009667201448023366,2.8313372405787253e-05,0.005946845479907983,0.009717473456901205,0.001141552511415525,0.006592279707986425,0.005577067560538635,0.0024171353356467634,7.594359922031238e-05,0.020100059895007575
Akkermansia_OTU2,0.0036586240703986228,7.950389569088885e-05,0.0032636799050565846,0.0014240817128265567,0.006211537355495485,4.971537945263367e-05,0.005054759898904802,0.0004708177094718434,0.0,0.0003694231315714692,0.00024347487339306583,3.464403256539061e-05,0.00035106196243637,0.00015296133137542828,0.0009559877927712616,0.0009109282928634461,0.018051480147086133,0.0,0.001060206900983101,0.0021005421669647167,2.056851371919865e-05,0.0011608482686372775,9.7890460574617e-05,0.014550502583613975,0.001997716894977169,0.003271724003222892,0.00202277061781194,0.0,0.0042022124901906184,0.011520980868829933
Akkermansia_OTU3,0.0022477821086109187,0.0,0.006908828889924978,0.02150854449027696,0.002329326508310807,0.00014914613835790102,0.0035624022144662413,0.0035479477392342485,0.004918003469427902,0.0007672634271099745,0.0009738994935722633,0.002702234540100468,0.005989994734070563,0.0009483602545276554,0.0,0.0018218565857268923,0.031460089885971106,0.02147591129237828,0.006843153633618197,0.017655908484487212,0.0002056851371919865,0.0009626546617967667,0.0015907199843375264,0.0070695904779043165,0.00560074200913242,0.0,0.0169045830202855,0.0006700969247337562,0.0005569197276156241,0.026265722439488427
Akkermansia_OTU4,0.0034194983141634184,0.0014840727195632585,0.001186792692747849,0.0019642506383814574,0.0,0.012528275622063685,0.0032254182212059215,0.0031948344571303662,0.02877479120839816,0.0003694231315714692,0.003749513050253214,0.00013857613026156245,0.001382306477093207,0.0018049437102300538,0.002132588153105122,0.00518090466566085,0.010734316383761097,0.001210808055059903,0.013718434749084367,0.0005109426892616878,0.00010284256859599325,0.0,0.00621604424648818,0.006169824417080131,0.006563926940639269,0.006250457797201943,0.015430850141593943,0.002823979897092258,0.0010125813229374984,0.024733114892717473
Akkermansia_OTU5,0.0,0.002305612975035777,0.005298181664052897,0.002455313297976822,0.0029332259734284236,0.005568122498694972,0.025634853773017212,0.0010088950917253787,0.014199617289911834,0.007644217107132708,0.000292169848071679,0.0009353888792655465,2.1941372652273127e-05,0.006944444444444444,0.0009559877927712616,0.0064618975775000715,0.0014114326040931546,0.006691307672699464,0.007871233052753324,0.0012205853132362542,2.056851371919865e-05,0.00048132733089838333,0.0026675150506583136,0.021774338671945295,0.008490296803652968,0.010010498815831237,0.00014448361555799574,0.0,0.003645292762574994,0.018955008279603988
Fusobacterium_OTU0,0.0007412898443291327,0.0002915142841999258,0.00012715635993726954,0.0,0.0003738425260251912,0.0005468691739789704,0.0006017571308220002,5.044475458626894e-05,0.0,0.000312588803637397,0.00019477989871445267,0.00017322016282695306,0.0028743198174477794,0.0009177679882525697,7.353752252086627e-05,0.0007116627287995673,0.0,0.0010196278358399185,0.0,0.001078656788441341,0.00026739067834958245,0.00011325348962314901,0.010523224511771328,0.0003084912208540065,0.0,0.0024904167785726496,0.0008669016933479743,0.0006461648917075505,0.0,0.0
Fusobacterium_OTU1,0.0008130275711996939,0.0,8.477090662484635e-05,4.910626595953644e-05,0.0015528843388738713,0.00019886151781053468,2.407028523288001e-05,0.0028080913386356377,0.00021460378775685392,0.00014208581983518045,0.0,0.003672267451931405,6.582411795681937e-05,6.118453255017132e-05,0.0,0.0005123971647356885,0.0,0.0005735406576599542,0.0012850992739189102,0.00031224275454880924,0.0016866181249742894,5.6626744811574506e-05,0.005481865792178553,0.0005398596364945115,0.0009631849315068493,0.0005127328661767219,0.0003467606773391897,0.00019145626420964462,2.531453307343746e-05,0.0
Fusobacterium_OTU2,9.565030249408164e-05,0.0008480415540361478,0.0,0.0007365939893930466,0.00025881405647897856,0.0005220114842526536,0.002671801660849681,0.000773486236989457,0.00014306919183790261,0.00042625745950554135,0.00024347487339306583,0.0008314567815693747,0.0001535896085659119,0.0006424375917767988,0.00014707504504173253,0.0017079905491189616,0.0,0.0050981391791995925,0.0004176572640236458,0.00031224275454880924,0.008247974001398659,0.00022650697924629803,0.005848955019333366,0.00020566081390267101,0.0006064497716894977,0.00019532680616256073,0.0006357279084551812,0.00038291252841928924,0.0,0.0
Fusobacterium_OTU3,4.782515124704082e-05,0.0011395558382360736,8.477090662484635e-05,0.00024553132979768217,0.0014953701041007649,0.0011931691068632082,0.00012035142616440005,0.00010088950917253788,0.00025037108571632953,0.00014208581983518045,0.0007304246201791975,0.0,0.0009654203967000176,0.0018049437102300538,0.00022061256756259883,0.0002846650915198269,0.0,0.0014975783838898802,0.00012850992739189102,0.0018450708223338727,0.0,0.00011325348962314901,0.0027164602809456218,0.0016452865112213681,0.001997716894977169,0.00012207925385160045,0.0,4.7864066052411155e-05,0.00017720173151406223,1.7616178698516717e-05
Fusobacterium_OTU4,0.0004304263612233674,0.009248953198706736,8.477090662484635e-05,0.00024553132979768217,0.0002012998217058722,7.457306917895051e-05,0.0004814057046576002,0.00011770442736796085,0.00010730189387842696,0.00011366865586814436,0.0007304246201791975,0.0002771522605231249,0.0019966649113568546,0.0005812530592266275,0.00011030628378129941,0.0017933900765749096,0.0,0.0006372673973999491,0.0002891473366317548,0.0011354281983593062,0.0001645481097535892,0.00011325348962314901,0.00026919876658019673,0.004858736728450603,0.0001783675799086758,0.0,0.0006935213546783794,0.0002153882972358502,5.062906614687492e-05,1.7616178698516717e-05
Fusobacterium_OTU5,0.0017695305961405103,0.0014045688238723698,0.0,0.0006874877234335101,5.751423477310634e-05,0.00039772303562106935,0.0002407028523288001,0.0036320223302113634,0.0,0.0007104290991759022,0.0010712894429294898,0.0003117962930885155,0.000175530981218185,0.004497063142437592,0.00022061256756259883,0.000370064618975775,0.0,0.0018162120825898547,6.425496369594551e-05,0.0012773567231542196,0.0009255831173639393,0.00019819360684051078,0.0009299593754588615,0.0011311344764646906,0.0005351027397260274,0.00512732866176722,0.008322256256140553,0.004379562043795621,0.0,1.7616178698516717e-05
